review_id,product_id,review
24189,1522,자극없이 순한 제품 좋아요
24190,1522,세일이라 쟁여놓아요
24191,1522,피부관리실에서 사용하는 제품
24192,1522,후기가 별로 없어서 망설였는데 진작 살걸 그랬어요
24193,1522,"좋은  상품 항상   감사합니다,,,,,"
24194,1522,민감성 피부라 아무 제품이나 사용을 못하는데 클락 토너는 순하고 향도 은은하면서 촉촉하게 흡수되어 좋은 것 같아요. 컬리에 대용량도 있음 좋겠어요
24195,1522,피부샵 다닐때부터 사용해온 토너인데 이제 컬리에 있어 너무 좋네요. 순하고 바르고 나면 쫀쫀한 느낌이 넘 좋아요
24196,1522,토너 워낙 많지만 또 쓰다봄 딱맘에 드는게 없는듯.. 위드아웃 알콜이라 써보고싶어 구매함
24197,1523,촉촉하고 좋아요
24198,1523,부모님께 좋은 선물이 되었습니다
24199,1523,향기 좋고 촉촉한 느낌이 좋고 좋습니다
24200,1523,좋은 선물이 되었답니다 ㅎㅎ
24201,1523,설 선물용으로 구입했어요
24202,1523,명절선물로 딱인듯해요 용돈도같이드릴수있어서 더좋은듯
24203,1523,엄마 선믈로드렸어요
24204,1523,생신선물로 빠르게 받아서 드렸어요 만족합니다.
24205,1523,선물 드렸는데 넘 기뻐하시네요
24206,1523,엄마 선물로 드렸어요. 스킨만 필요했지만 세트로 잘 구매했네요.
24207,1523,크리스마스 선물로 샀어요 ㅎ
24208,1523,한동안 타사제품 쓰다가 오랜만에 오휘제품 구매했네요 저렴하게 잘 살 것 같아요 근데 림밤색깔은 영 촌스럽네요
24209,1523,구성도 알차고 쇼핑백도 주셔서 선물용으로 좋은 것 같아요
24210,1523,엄마도 시어머니도 좋아하시는 오휘
24211,1523,지난번에 쿠폰 못써서 아쉬웠는데 다시 생겨서 저렴하게. 구입했어요 원래쓰던거라 좋아요
24212,1523,배송도 빠르고 좋아요 ㅎㅎ 
24213,1523,잘 받았습니다. 배송 빨라요 
24214,1523,시어머님 생신선물로 구매했어요 활용도가 좋아요
24215,1523,행사해서 동생 선물 해줬어요
24216,1523,어버이날 선물로 샀는데 엄마가 좋아하셨어용
24217,1524,당근토너는 정말좋은데..뭔가 패드가 이런 일회용 토너패드용이라 하기엔 너무 민자였어요 그렇다보니 증발도 빨리되네요  화장솜으론 정말 굿인데 패드용으론 좀 부적합하지않나싶어요
24218,1524,여름에 막쓸려고 샀는데 좋아요!  한꺼번에 안만들고 조금씩 만들어서 닥토나 팩으로 다 좋은것 같아요
24219,1524,운동 후 열감내리려고 쓰는데 간편해서 좋아요. 우선 뚜껑이 넓으니 핀셋 안쓰고 손으로 떼어쓰기 좋으니 편해요.
24220,1524,"기존에도 사용하던 제품인데, 이번은 컬리에 있길래 구매했습니다. 순면이라 피부에 자극이 없고요, 패드가 자연스럽게 수분을 채워주는 느낌입니다. 가끔 피부에 수분조절 하면서 컨디션 좋아지게 하려고 팩처럼 사용하는 중인데,  팩보다는 오랜 시간을 하고 있지는 않지만 크기가 큰 팩 만큼의 효과를 받을 수 있어서 좋아요. 당근 추출물과 제가 사용하는 스킨을 조금씩 섞어서 사용하면 더욱 잘 맞더라고요. 피부의 속이 건조한 때에 사용하면 화장이 겉 돌지 않아서 잘 맞아요. 간절기에 유용하게 잘 사용했고, 가끔씩 해주면 촉촉함을 유지할 수 있네요. 잘 쓰겠습니다."
24221,1524,제공되는 패드가 얇고 부드럽지 않아요
24222,1524,써보고 좋아서 이렇게 쟁여두고 씁니다. 순하고 피부 진정 정돈되는 느낌 좋아요. 
24223,1524,알게된후 좋아서 꾸준히 사용하고 있어요. 순하고 피부진정되는 느낌 좋아요.
24224,1524,세일하길래 사봤는데 좋은거같아요! 
24225,1524,후기가 좋아서 구입합니다 ㅎㅎ 
24226,1524,두 번째 구매랍니다. 순하고 좋아서 매번 살듯해요.
24227,1524,좋은 것 같아요. 당근 향 난다고 해서 걱정했는데 향이 강하지 않아요
24228,1524,DIY 당근 토너세트 좋아요
24229,1524,계속 쓰고있는데 순하게 피부 정돈되는 느낌이라 좋아요
24230,1524,효과가 있으몀 좋겟네뇨
24231,1524,상큼하고 수분충만 촉촉해서 좋아요
24232,1524,저는 다른데 당근쓰다가 요걸로 갈아탐요
24233,1524,컬리에서 알게된후 꾸준히 쓰는 당근패드. 순하게 피부정돈되는 느낌이 좋습니다.
24234,1524,세트라 더 좋네요.굿!
24235,1524,아직 써보지는 않았지만 좋아보여요! 패드입자가 마음에 들어요
24236,1524,패드가 너무 두꺼워서 부착은 잘 안되어 아쉬워요
24237,1525,촉촉하고 가벼워서 재주문했어요 
24238,1525,부드럽고 촉촉해서 좋아요.사은품이나 흔한 샘플 하나도 안오네요.요새 아모레퍼시픽 물건들이 없는듯?
24239,1525,향도 무난하고 좋아요
24240,1525,시슬리보다 좋음 기름지지 않고 촉촉해요 
24241,1525,이벤트 기간에 사서 그런지 샘플 양보고 깜짝 놀랐어요. 정품 두개 제품 샀더니 샘플도 두배네요.
24242,1525,몇년째 쓰는 제품인데 마켓컬리에서 저렴하게 구입했어요
24243,1525,샘플  8종이  안왓어여
24244,1525,"생각보다 너무 괜찮네요, 스킨이랑 같이 주문했어요. 샘플도 많고, 시슬리 대체로 쓰신다는 후기 보고 샀는데, 시슬리보다는 좀 묽고 다른 느낌인데, 수분의 느낌은 이제품이 더 있고, 향은 없어요. 맘에 들어요"
24245,1525,극건성이라 늘 수분제품을 찾는데 토너직흔 발라주면 확실히 촉촉하네요 기존 플루이드 제품보다 더 좋은것 같애요
24246,1525,아모레퍼시픽 품질이 뛰어납니다
24247,1525,"뷰티컬리 주문하면 저런 보라색 예쁜 컬리 쇼핑박스에 본품 들어있고 따로 샘플 제품들 박스에 들어서 와요 세일할때 득템해서 좋아요 아모레퍼시픽 제품 꾸준히 쓰고 있어서 20쿠폰 세일할때 기다렸다가 구매하는데 샘플도 딱 필요한게 오고,필요할때 바로 다음날 아침까지 받아볼수 있으니 이보다 더 좋을 수 있을까요"
24248,1525,급히 구매했어요. 시슬리 에센스로션보다 가성비 좋아서 갈아탔어요.  백화점가서 늘 구매했는데 시간이 없어서 혹시나해서 찾아보니 있어서 반갑게 구매했습니다.  가격도 백화점보다 싸고 좋아요 펌프식이라 쓰기도 편해요 향은 거의 없습니다. 녹차향이라는데 이게 녹차향인가?? 모르겠어요ㅋ  샘플도 마니 주시네요 감사합니다.
24249,1526,쌍빠 미스트 좋으네요
24250,1526,세일해서 한번 사봤는게 인생미스트 등극했어요!!
24251,1526,세일할 때 구매해 봅니다.
24252,1526,"용량도 크고 가성비도 있길래 주문했는데, 향도 좋고 분사력도 좋고 촉촉해요!"
24253,1526,여기가 최저가 인거 같아요
24254,1526,겨울이면 실내가 건조해서 미스트를 찾는데 이건 향도 좋고 오일이 있어서 뿌리고 난 후에 광채가 돌고 촉촉해요 올영보다 더 저렴하게 구입했어요
24255,1526,샤워후 마구 뿌려줘요 용기가 플러스틱이라 가지고 다니기도 좋네요
24256,1526,아주 미세하게 잘 나오네요 은은한향 촉촉함은 생각보나 그닥
24257,1526,쌍빠제품은 좀 낯설지만 후기가 좋아서 구매합니다
24258,1526,세일하길래 쟁여놨어요 
24259,1526,분사력 좋고 괜찮아요
24260,1526,환절기 때 쓸려고 미리 구매!! 
24261,1526,잘 받았어요 매직에센스
24262,1526,재구매 햇어요 추천해요
24263,1526,후기가 좋아서 구입해봤아요
24264,1526,아직 사용 전인데 기대됩니다
24265,1526,눈이 매우 맵고 분사력이 안좋습니다
24266,1526,미스트같이 쓰는 에센스라 수시로 뿌리려고 샀어요 처음 써보는 브랜드인데 괜찮기를
24267,1526,"글로우한 미스트 겸 픽서로도 사용할 수 있다는 말에 주문했어요. 유투버 추천으로 샀는데, 건성인 제 피부 타입에 잘 맞으면 좋겠습니다."
24268,1526,향도괜찮고촉촉해요 가성비짱이죠
24269,1527,나비 손에 잘 쥐어져서 마음에 드네요. 빗모양도 써봤는데 이게 더 좋아요.
24270,1527,에끌랃 아줄렌 모이스트 수분크림 대박 세일 하길래 샀는데 좋았으면 좋겠어요.
24271,1527,에끌라두 요즘 자주 쓰는데 요 수분크림도 넘 좋아요 쫀득하고 촉촉해요
24272,1527,촉촉하니 좋아요
24273,1527,선물용으로 샀어요. 만족
24274,1527,우드까지 이득이네요 ㅎ
24275,1527,수분크림 부드럽고 좋아요
24276,1527,두번째 구입이에요 향도 좋구요 촉촉하구 잘 스며드는 상품
24277,1527,너무 좋아서 또 샀어요. 이건 컬리가 가장 싸네요.
24278,1527,괄사 효과톡톡 가격저렴
24279,1527,샘플 써보구 본품 구입 했어요
24280,1527,싸게 잘산거 같에요
24281,1527,아직 안써봤는데 좋길 바라며!
24282,1527,촉촉한 느낌이라 좋아요
24283,1527,아직 사용전이에요 후기보고 구입했어요
24284,1527,피부가 건조했는데 수분감을 줘서 좋아요
24285,1527,수분크림은 가벼워서 여름에 쓰기 좋음. 나비괄사는 별로. 빗 괄사가 더 손이 가네요
24286,1527,약감 가벼운 느낌이에요. 여름에 바르기 좋아요. 색이 좀 퍼래요. 
24287,1527,잘받았어요 좋았어요
24288,1527,세일 많이 하길래 구매
24289,1528,향이좋고 마사지 할때 좋네요
24290,1528,한번 써 보고 싶었던 상품 입니다
24291,1528,마사지크림을 구매해야 했는데 괄사까지 세트여서 기분좋게 할인까지 받아 주문했어요  그런데 마사지크림이 오일이 많아도 너무 많네요 ㅠ 볼에 묻혀 핸드링해서 마사지하면 좀 흡수가 되야되는데 오일이 무지 더 생기고 크림이 뭉쳐져 퍼지질 않습니다  마사지크림 보단 괄사가 더 맘에 드네요 크림. 한번 사용해봤는데  더 사용해보고 후기 수정해볼게요
24292,1528,마사지크림도좋고 괄사는 최애템이에요
24293,1528,맛사지하고 닦아내니 겨울에 촉촉하네요
24294,1528,엄청 시원해요! 재구매할거같아요
24295,1528,씻어내야하는게 불편함
24296,1528,오자마자 두피마사지해봤는데 시원하구요  그립감이 좋아요
24297,1528,마사지 할수록 알갱이가 없어지는게 보여 더 열심히 하게됩니다
24298,1528,후기가 좋아서 주문했는데 맛사지 해보니 촉촉하고 좋네요 괄사가 욕심나서 주문한것도 있고
24299,1528,선물용인데 샤워후 마사지하기 좋다하네요
24300,1528,잘받았어요. 저녁에 바로 써보려고요.기대되네요.
24301,1528,"마사지, 스팀타월, 마스크팩 홈케어 위해서 주문"
24302,1528,늘 주문합니다. 좋습니다
24303,1528,마사지하기좋아요. 닦아내야하는 번거로움이 있지만 자극적이지않고 제피부에 잘맞아요
24304,1528,비타민향이 기분좋게 나고 발림성이 좋아서 마사지 하기 좋아요.
24305,1528,"괄사 어플리케이터 너무 좋은데  비타민라인은 크림이네요,, 마사지 크림은 오랜만인데 수분라인으로 사는게 괜찮을듯해요"
24306,1528,괄사해보려고 샀어요. 마사지 크림은 씻어내야 한대서 자주는 못쓰겠지만 일주일에 한 번씩 꾸준히 해보려구요 ㅎㅎ
24307,1528,할인해서 구입했어요
24308,1528,선물용구매 저도 있는데 좋아서요
24309,1529,"리모넨, 시트랄이 들어있어 좀 찜찜하긴했는데 발림성이 괜찮고 향은 거의 없는 편. 아직까진 알러지 반응이 특별히 일어나지 않고 있음. "
24310,1529,재구매했어요 앰플하고 수분감 더 주려고 이것도 같이 바르고있어요 
24311,1529,아직 효과는 모르지만 바르기편함
24312,1529,피부가 민감해서 비타민C  잘못 바르면 트러블 나는데 얘도 그렇네요. 목에 열심히 바르려고요!
24313,1529,으휴 끈적인다. 개취적으로 손 안감
24314,1529,너무 기름지지 않고 건성인 피부인데 발림성 괜찮네요. 적당히 촉촉하고 향 쌔지 않구요. 기미 잡티에도 좋다하여 기대해봅니다
24315,1529,촉촉하고 발림성도 좋아요
24316,1529,엄마 추석 선물로 샀어요. 
24317,1529,밤에 쉽게 바르고 바로 자요
24318,1529,생각보다 촉촉 합니다 
24319,1529,바를때 손에 안묻혀도 되니까 편하긴 해요. 스틱 제품이라 오일리 해서 지금 같은 한여름에는 낮에 사용하긴 좀 그런것 같은데 밤에 바르기 괜찮은것 같아요. 겨울에 건조할때 사용하기 더 좋을것 같아요.미샤 비타민 라인은 다 괜찮네요
24320,1529,후기가좋아서  사봤어요
24321,1529,번들거리지도 않고 요거 바르고나면 피부가 반짝반짝 해요.좋아요.
24322,1530,크리스티앙브르통 처음 접하는데 기대되요
24323,1530,바르고 나면 좀 반짝여요
24324,1530,좋다는 후기보고 구매했는데 몇번 써본거로는 잘 모르겠네요
24325,1530,골드가 들어가서 구매해봤어요 신기하게 세개 롤온으로 되어있네요 ㅋㅋ 마사지도 되서 좋아요 꾸준히 써볼게요
24326,1530,지인이 크리스티앙브르통 제품 괜찮다고 추천해줘서 구매했어요 롤 형태라 사용하기도 편하고 눈가가 촉촉해지네요 뷰티컬리에서 당일배송 받아서 빠르게 겟 했어요 
24327,1530,30대 이제 접어드는데..  걱정대서 관리차 앞으로 써볼라구용 ㅎ  발라야하는 크림아니거 롤타입이라 몬가 바르기 편하고  좋네염 ㅎ  엄마가 자기도 사달래여 ㅋㅋ  열시미 발라볼께용 
24328,1531,소문이 좋아서 담아봤어요
24329,1531,발림성좋고 적당히 농도도 있어서 항상 구매합니다.
24330,1531,친구한테 소개받아서 시켜봤는데 좋네요
24331,1531,가성비가 좋은 왕큰 세럼이네요.
24332,1531,쫀득하니좋습니다ㅎㅎ
24333,1531,선물로 보냈는데 좋다고 하길래 저도 구매했어요
24334,1531,선물용으로 샀는데 피부가 좋아지고 맑아졌다며 좋아하네요
24335,1531,약간 점성이 있는 제형읍니다 
24336,1531,좋아요 피부가 보들보들해져요
24337,1531,"컬리 통해서 처음 알게 된 브랜드에요, 닦토 후 세럼 늘 발라주는데 늘 쓰던 거 지겨워서 마침 바꿔 봤어요 3주 다 되어가는데 속당김이 많이 사라지고 거의 사막수준의 익스트림 드라이 ㅋㅋㅋ 건성피부입니다 선블락 바르고 가볍게 cc만 발랐는데도 피부에 광이 나네요? 평소랑 늘 같고 이것만 바꿨을 뿐인데.. 그래서 다른 종류도 샀어요, 바른 직후엔 막 좋다 촉촉하다 이런 느낌은 없는데 담날 좀 달라요 공홈 회원가입해서 마구 샀습니다만 컬리에서도 가능하니 건조한 분들 결제 고고"
24338,1531,소문이 좋아서 담아봤어요
24339,1531,발림성좋고 적당히 농도도 있어서 항상 구매합니다.
24340,1531,친구한테 소개받아서 시켜봤는데 좋네요
24341,1531,가성비가 좋은 왕큰 세럼이네요.
24342,1531,쫀득하니좋습니다ㅎㅎ
24343,1531,선물로 보냈는데 좋다고 하길래 저도 구매했어요
24344,1531,선물용으로 샀는데 피부가 좋아지고 맑아졌다며 좋아하네요
24345,1531,약간 점성이 있는 제형읍니다 
24346,1531,좋아요 피부가 보들보들해져요
24347,1531,"컬리 통해서 처음 알게 된 브랜드에요, 닦토 후 세럼 늘 발라주는데 늘 쓰던 거 지겨워서 마침 바꿔 봤어요 3주 다 되어가는데 속당김이 많이 사라지고 거의 사막수준의 익스트림 드라이 ㅋㅋㅋ 건성피부입니다 선블락 바르고 가볍게 cc만 발랐는데도 피부에 광이 나네요? 평소랑 늘 같고 이것만 바꿨을 뿐인데.. 그래서 다른 종류도 샀어요, 바른 직후엔 막 좋다 촉촉하다 이런 느낌은 없는데 담날 좀 달라요 공홈 회원가입해서 마구 샀습니다만 컬리에서도 가능하니 건조한 분들 결제 고고"
24348,1532,가성비좋은제품이네요 흡수빨라요
24349,1532,잘 닦이고 순하고 촉촉해요
24350,1532,정말 좋아요 촉촉하고 한장만써도 좋아요
24351,1532,사용 해보니 괜찮네요 재구매
24352,1532,성분이 순하다고 해서 사봤어요 한스킨 패드는 품질이 좋아서 믿고 사봤습니다 
24353,1532,향이 좀 강해요..
24354,1532,순한것같아요 딱히좋은건 모르겠고 순함
24355,1532,순하고 좋은데 사이즈가 생각보다 작구요. 얼굴에 올리면 물기가 넘 빨리 마르네요
24356,1532,수영장에서 쓰려구 구매합니다. 카밍이라 화끈해진 피부에 올려놓기 좋을듯요
24357,1532,순하고 좋아요 향도 자극적이지 않앙ㅅ
24358,1532,좋아서 재구매 했어요. 
24359,1532,자극적이지 않고 순해요
24360,1532,민감성 피부에 쓰기 좋고 패드로 닦아내니 깔끔
24361,1532,가성비있어서 구매해보았어요
24362,1532,일단 향이 좋구요 새일해서 좋은제품산거 같아 맘에 들어요
24363,1532,촉촉하고 도톰하고 좋아요 냄새도 좋아요
24364,1532,처음 구매해봐요 한번 사용해 보려구요
24365,1532,순하고 간편하고 좋아여. 
24366,1532,잘 쓰겠습니다아아아
24367,1532,토너패드 저렴하게 잘 샀어요 
24368,1533,환절기에 피부가 많이 건조해져 새로운 로션을 시도해 봅니다. 자극이 없어 바르기에 편하네요. 
24369,1533,유세린 제품 중 리페어크림 써보고 좋았는데 후기도 좋고 이 제품도 믿고 써보려구요
24370,1533,유세린  제피우에  맞아  잘  사용하고있어요
24371,1533,건성김미연들은 꼭 쓰세요
24372,1533,발림성좋고 촉촉하네요
24373,1533,배송도 정말 빠르고 좋아요.
24374,1533,촉촉하고 좋아요! 재구매 의사 있어욤
24375,1533,넘나좋아요 또 구입할 겁니다ㅎㅎ
24376,1533,잘 쓰고 있어요 또 규매할게요
24377,1533,유세린 수분크림 기대되요
24378,1533,건조한편인데 아주 좋아요 ㅎㅎ 
24379,1533,싸게 잘 샀어요 ㅋ
24380,1533,요즘 너무 건조해서 수분 크림 찾다가 후기가 좋아서 구매합니다
24381,1533,"어머님께서 매일 구매하시는 거였는데, 좋은 제품 싸게 구매할 수 있어서 좋아요!"
24382,1533,수통째 쓰는중좋아요
24383,1533,요즘 너무 건조해서 고민인데 YouTube에서 좋다는 영상이 있어서 처음 구매합니다
24384,1533,좋아요! 건조한시기에 유수분이 꽉 차는 느낌!! 가격만 또 행사한다면 재구매 각입니다. 텍스쳐도 좋아서 발림성도 좋아요.
24385,1533,유세림 하이알루론 나이트크림 품절일 때 대체로 샀는데 그 크림만큼 보습력이  좋지는 않아요. 그래도 끈적임 없어서 아침에 부담없이 바를 수 있어요. 
24386,1533,건조해서 구입한 제품
24387,1533,가을철 건조한 피부 관리를 위해 샀어요 착한가격 
24388,1534,효과가좋기를 사이즈는작아요
24389,1534,미친스킨 수분크림이 없어서 이거주문해봄
24390,1534,좋아요 촉촉하고 크기가 손바닥보다 살짝 작지만..
24391,1534,저렴하고 좋아요 아침 밤으로 잘 써요
24392,1534,아침에 얼굴이 촉촉해요
24393,1534,효과 괜찮아서 재구매해요
24394,1534,괜찮은거 같아요 꾸줌히 써보려구요
24395,1534,가볍지만 촉촉합니다. 부드럽게 발리고 세안후에 바르고 자면 아침에 피부가 부드럽습니다.
24396,1534,저는 아주 만족했어요. 연고 같은 제형인데 수분감이 더 주된 느낌이에요. 흡수도 잘 되고 텁텁 떠서 편하게 바르기 좋아요. 만족합니다.
24397,1534,제발 효과있으면 좋겠어요
24398,1534,약이 적어서 두번째 구매했어요. 자고 일어나면 피부가 매끄러워요. 
24399,1534,고등학생 아이에게 사주었는데 넘 좋다고 하네요
24400,1534,트러블용이라 좀더 가볍고 산뜻한발림성을 기대했으나 그냥 크림제형
24401,1534,피부가 푸석하고 건조해서 편하게 관리하기좋을 것 같아서 주문했어요 자기전에 수면크림 바르고 자며 다음날 아침 피부가 당기거나 건조하지 않고 피부가 촉촉해서 잊지 않고 챙겨바르고 있어요
24402,1534,유달리 일이 많았던 하루 손가락 하나 꼼짝하기  힘들때 화장만 간신히 지우고 이것저것 바르기 힘들땐 요런 수면크림이 딱이더라구요 은은한 허브향이라  잠들때 딱이라는 요거 바르구 자구 일어나면  담날 화장도 잘먹어서 더욱 좋았어요 
24403,1534,밤에 케어하고 편리해서 좋아요
24404,1534,악건성인데 건조함 진짜 잘잡아주네요 수면크림인데 밤낮으로 바르고있어요
24405,1534,향도 좋고 부드럽게 잘발리고 피부가 촉촉해서 좋네요
24406,1534,패키지가 예뻐서 샀는데 생각보다 발림성이 괜찮아요. 수면팩인지 알고 샀는데 수면크림이었어요 ㅎㅎ 근데 지금 계절에 쓰기에 제형 딱 좋아요! 깔끔함
24407,1534,향이 좋아요 이거 듬뿍올리고 자면 담날 촉촉하니 화장잘먹네요
24408,1535,잘쓰겠습니다  ㅎㅎ   
24409,1535,잘 사용하는 중이에여
24410,1535,트러블 없어서 좋아요. 
24411,1535,트러블 없어서 좋아요. 
24412,1535,무겁고 기름지지 않고 보습이 잘 되는거 같아요 레이저 시술 하고 난 뒤에 바르면 좋아요 
24413,1535,후기가 좋아서 구매해봤어요
24414,1535,겨울 철에 쓰기 좋아요
24415,1535,이거 보습에 좋아요. 10년째 사용
24416,1535,트러블 없이 편해요. 
24417,1535,피부에 잘맞아서 좋아요
24418,1535,겨울철 건조함 때문에 쓰고 있어요 
24419,1535,대학생 아들 딸이 이것만 써요. 보습력이 최고래요
24420,1535,리얼베리어. 수분패드가 좋아서 이번에 스킨라인 다 사봤어요  오후정도에는 조금 당김이 있어요 수분감이 좀 부족한듯해요 재구매는 글쎄요
24421,1535,맛나요 조쿠요용ㅁㅁ
24422,1535,피부장벽때문에 구매했는데 냄새가 별로네요. 연고냄새나요.. 샘플은 여행용으로 사용하기 좋겠어요
24423,1535,트러블 없어서 좋아요. 
24424,1535,로션을 컬리에서 살 수 있어서 편리해요. 자주 구매할게요
24425,1535,겨울에 꼭 쓰는 크림
24426,1535,촉촉하고 좋네요 재구매 의사 있음
24427,1535,건조하지 않아요 좋아요
24428,1536,집들이선물로 들고 갔어요아이도 있고 둘째임신중인 집이라 받는사람도 만족한것 같아요
24429,1536,돌선물이었는데 만족합니다
24430,1537,모공 청소용으로 구매
24431,1537,기름진 아들 얼굴 1주일에 한번싹 코팩 대신 사용하려고  구매했어요 좋아요
24432,1537,후기가 좋어서 구매했어요 효과 있길 바래요
24433,1537,늘 쓰는 제품인데 백화점처럼 샘플증정은 없지만  가격이 저렴해서 좋아요
24434,1537,쓰던 재품인데 편리하게 잘 받았습니다...샘플도 잘 받았고 백화점 나가기 귀찮았는데 딱 이네요
24435,1537,평소 사용하던 제품이라 구매
24436,1537,평소 사용하던 제품이라 냉큼 구매함
24437,1537,"딥 포어 클렌징 파우더와 폼, 토너를 질 시용하는 여드름이 살짝씩 나는 중딩 남자아이가 샘플 시용후, 개운한 사용감에 만족해서 주문 요청했어요. 주2회 딥 클렌징을 겸하니 좋네요"
24438,1537, 너무 좋아요 지복합성인 피부인 저한테 딱입니다  일주일에 두번정도 하는편인데 넘개운해요 클렌져구매후  우연히 받아본 샘플 써보구 바로 구매컬리에서 할인가에 데리고와서 넘 뿌듯합니다 앞으로도  쭈욱컬리에서 구매예정입니다
24439,1537,항상 떨어지지 않게 구비해두는 마스크팩 입니다
24440,1537,필요했는데 컬리에서 좋은 가격에 구매했어요
24441,1537,원래 사용하던건데 컬리에서 저렴하게 사서 너무 좋아요! 샘플 많은 것도 쨩이야ㅑ
24442,1538,흡수 빨리 잘 되는 거 같아요
24443,1538,향은 좀 묵직한 편이고 사용감은 나쁘지 않은데.. 딱히 좋은건 아직..ㅎㅎ   .
24444,1538,달팡 제품 워낙 잘 맞아서 가을 환절기 대비 구입
24445,1538,아직 써보진 않았지만 기대되요
24446,1538,이거 진짜 좋아요. 달팡 잘 맞는분은 꼭 사서 쓰세요
24447,1539,궁금했던 제품입니다. 드라마틱한 변화는 없었습니다.  다른 제품들보다 약간 좋은 것 같습니다만 ..  기준점이 다른것 같아요.  피부가 좋은 사람들이 바르고 더 좋아지는. 그런 제품이 아닐까. 합니다. 저에게 변화가 있기엔.  무리였던듯. 
24448,1539,사용하던 화장품도 컬리에서 구매하니 편리하고 좋아요 
24449,1539,사용하던건데 간편하게 구매할 수 있어서 좋아요 
24450,1539,타임레스폼스 쓰고 얼굴이 환해졌네요
24451,1539,피부가 신경쓰일때 비법 앰플로 사용하고 있어요 피부톤이 환해지고 맑아지는것같아요 비싸지만 간헐적으로 꾸준히 이용해보려구요
24452,1539,쓰던 제품이라 혜택 좋아 구매.  개인적으로 다소 센 피부과 레이저 시술 후 회복에도 도움 많이 받았고  피부가 탄탄해지는 느낌 많이 받습니다.
24453,1539,잘 모르겠어요 양은 정말 작긴해여..
24454,1539,궁금해서 정말 일주일 사용 후 효과 있기를 기대해요 ! 샘플도 감사해요  컬리 할인 하니까 구매해봄
24455,1540,쓰고 싶었던 제품인데 단종된다고 해서 쿠폰써서 구매했어요
24456,1540,구하기 힘든 제품인데 컬리에서 파ㅔ요
24457,1540,좋은데 끝난다고 해서 얼른구매했어요
24458,1540,빈티지 스타터 세트를 컬리에서 사서 써보고 좋아서 본품 구매합니다. 기대됩니다. 
24459,1540,이제 판매 안한다고 해서 ㅠㅠ 컬리에서 구매했어요!
24460,1540,좋아요 샘플이 누락됬는데 다행이 보내쥬심
24461,1540,"앰플이랑 빈티지에센스랑 반반섞어서 바르니 더 좋네요. 증정품은 아모레몰이나 네이버스토어등에서 구매하는것보단 적어서 아쉽지만, 배송 빠르고 쿠폰사용하니 가격대좋아 만족이요 쿠폰증정이나 행사 많이 했으면 좋겠네요"
24462,1540,일단 백퍼 동백이란 말에 혹하고 아모레퍼시픽은 믿음이 있는 브랜드라 선택했어요 제형은 점성있는 에센스고 금새 스며들긴 하지만 가벼운 제형은 아니고 끈적임이 있어요 오일리한 분들보다 건성분들에게 좋을거같아요 향은 무향에 가깝구요 오늘이 1일째라 두고봐야겠지만 느낌 좋구 고급스러워요 나름 만족합니다
24463,1540,아모레퍼시픽 제품은 항상 믿고 구매해요
24464,1541,"사용중인제품인데 컬리에서 가격혜택이 좋아 구매합니다 여행시 소지하기 쉬운 양이어서 더욱 좋네요 건성.중성 피부타입인데 꾸준히 써왔어요 라보다,좋아요"
24465,1542,건성용 주문했어야 하는데 중복합성 주문했네요.. 이것도 잘맞기를 기대해봅니다
24466,1542,무향의 크림 찾아서 주문한건데 트러블없고 무난하게 쓰기 좋아요
24467,1542,지.복합성 피부라 낮에 바르는 용도로 쓰고 있는데 흡수 잘되고 좋아요
24468,1542,지성이라 낮에 바르는 용으로 쓰는데 흡수 잘되고 좋습니당
24469,1542,유세린 수분크림 최고예요 
24470,1542,최고의  수분크림
24471,1542,세일해서 샀어요
24472,1542,촉촉하고 부드러워요
24473,1542,컬리에서 늘 구매하는 제품이예요 맛있습니다 
24474,1542,촉촉하고 좋아요 재구매의사있어요 
24475,1542,설명에 적혀있듯 눈가는 피해 바르기
24476,1542,늘쓰는 수분크림 좋아요
24477,1542,유세린 믿고 씁니다
24478,1542,가볍게 발려서 여름에 사용하면 좋을서같아요. 자극적이지않아서 잘 사용중이예요
24479,1542,자주 쓰는 수분크림이에요
24480,1542,유세린 순하고 자주 쓰는 브랜드 중복합성피부고 하절기수분크림으로 구입 너무 가벼워도 싫은데 적당함
24481,1542,세일하길래 얼른 구매했어요
24482,1542,굿 수부지 여드름 피부에 잘 맞아요 트러블 없고 기름도 많이 안올라옴 생크림 제형이고 알콜솜 향이 남
24483,1542,원래쓰던건데 저렴한거 같아 구매했어요!
24484,1542,올영보다 싸길래 바로 샀어요 안 번지르르하고 촉촉하니 좋은 듯해요
24485,1543,"민감하고 건성이라 일년내내 이거랑 달팡오일을 함께 써요.수분감 좋고 향도 적당해요.가격이 할인되는 대신 진짜 샘플이 하나도 안왔는데, ㅆㅡㄱ에서 vip쿠폰쓰면 백화점에서 직접 발송해줘서 무조건 정품이고 샘플셋트 잘받으면 여기나 거기나 별 차이는 없는거 같네요.기분상 샘플이 전혀 안오니 섭섭.."
24486,1543,겨울에 쓰는건데 컬리에 잇어서 좋네용
24487,1543,몇년째 사용중인 크림입니다. 여름에도 라이트보다 리치가 더 수분감있게 피부결 잡아주는거 같아요. 
24488,1543,남편 결혼전 쓰던건데 최근 피부가 건조해서 다시 구매했어요 좋아요
24489,1543,건성이 사용하기엔 매트해요
